,Author_A,Author_B,count,aa,ra,jc,pa,path_len,bet_cA,bet_cB,dc_A,dc_B
10374,3093,3161,1,0.921436563,0.235714286,0.057142857,186,1,0.001147817,0.006463828,0.001593202,0.008231545
10375,3093,3892,1,0.912541611,0.232258065,0.0625,168,1,0.001147817,0.005829647,0.001593202,0.007434944
10376,3093,3961,1,0,0,0,318,1,0.001147817,0.005456871,0.001593202,0.014073287
10377,3094,3120,1,1.18929454,0.361111111,0.285714286,18,1,0,7.60E-05,0.000796601,0.001593202
10378,3096,3490,1,0.434294482,0.1,0.2,8,1,0,0.000950702,0.000531067,0.001062135
10379,3098,3479,1,0.288539008,0.03125,0.142857143,12,1,3.66E-05,0,0.001593202,0.000531067
10380,3098,3645,1,1.474876188,0.290857843,0.153846154,144,1,3.66E-05,0.002308375,0.001593202,0.006372809
10381,3098,3720,3,1.478866701,0.29252451,0.148148148,150,1,3.66E-05,0.001383131,0.001593202,0.006638343
10382,3099,3100,8,2.42211543,0.766666667,0.5,35,1,0,0.001131179,0.001327669,0.001858736
10383,3099,3853,8,2.377903146,0.742857143,0.571428571,30,1,0,0.000800239,0.001327669,0.001593202
10384,31,3036,1,0.910239227,0.333333333,0.25,6,1,0,0.000950702,0.000531067,0.000796601
10385,31,821,1,0.910239227,0.333333333,0.25,6,1,0,0.001900276,0.000531067,0.000796601
10386,310,1719,1,0.251870649,0.018867925,0.125,14,1,1.76E-05,0,0.001858736,0.000531067
10387,310,1794,6,0.961796694,0.25,0.142857143,63,1,1.76E-05,0.000123284,0.001858736,0.002389804
10388,310,2022,3,0.63079383,0.090296496,0.060606061,196,1,1.76E-05,0.000159858,0.001858736,0.007434944
10389,310,2560,1,0.455119613,0.111111111,0.071428571,56,1,1.76E-05,4.69E-05,0.001858736,0.00212427
10390,310,3905,2,0.706990262,0.129979036,0.153846154,56,1,1.76E-05,8.15E-05,0.001858736,0.00212427
10391,310,3961,4,2.602618198,0.732142857,0.071428571,371,1,1.76E-05,0.005456871,0.001858736,0.014073287
10392,310,617,1,0.551972277,0.05458221,0.105263158,98,1,1.76E-05,0.000150847,0.001858736,0.003717472
10393,3100,3636,1,0,0,0,28,1,0.001131179,0.000957879,0.001858736,0.001062135
10394,3100,3853,15,3.043450365,0.966666667,0.625,42,1,0.001131179,0.000800239,0.001858736,0.001593202
10395,3101,3489,2,1.91278713,0.51013986,0.5,36,1,0.000128554,6.55E-06,0.001593202,0.001593202
10396,3102,3148,1,10.16710174,0.642091542,0.330769231,7102,1,0.005919284,0.008431698,0.017790759,0.028146575
10397,3102,3205,1,2.137414545,0.273761212,0.086419753,1407,1,0.005919284,0.001658012,0.017790759,0.005576208
10398,3102,3245,1,9.42862904,0.590526038,0.547945205,3082,1,0.005919284,0.000487881,0.017790759,0.012214551
10399,3102,3261,1,4.122916677,0.51579897,0.17721519,1742,1,0.005919284,0.00298334,0.017790759,0.006903877
10400,3102,3351,2,4.294523154,0.583704593,0.172839506,1876,1,0.005919284,0.002321097,0.017790759,0.007434944
10401,3102,3409,2,4.327078396,0.595609355,0.147368421,2814,1,0.005919284,0.005388096,0.017790759,0.011152416
10402,3102,3573,1,3.835484164,0.475829136,0.188405797,1005,1,0.005919284,0.000475492,0.017790759,0.003983006
10403,3102,3619,1,9.936453059,0.628921082,0.311111111,7370,1,0.005919284,0.020371876,0.017790759,0.02920871
10404,3102,3674,1,0,0,0,67,1,0.005919284,0,0.017790759,0.000265534
10405,3102,3677,1,9.685909111,0.611326348,0.398058252,5159,1,0.005919284,0.006465675,0.017790759,0.020446097
10406,3102,3712,1,9.434196078,0.592265168,0.519480519,3350,1,0.005919284,0.00118373,0.017790759,0.013276686
10407,3102,3757,4,4.260816582,0.569418879,0.191780822,1340,1,0.005919284,0.001957849,0.017790759,0.005310674
10408,3102,3789,1,9.437947647,0.593397243,0.5,3551,1,0.005919284,0.006901283,0.017790759,0.014073287
10409,3102,3935,1,9.451988783,0.597339795,0.425531915,4489,1,0.005919284,0.006169681,0.017790759,0.017790759
10410,3102,3955,1,4.661196677,0.569329693,0.128,4958,1,0.005919284,0.010467992,0.017790759,0.019649495
10411,3105,3418,1,1.760356494,0.541666667,0.6,16,1,0,0,0.001062135,0.001062135
10412,3105,3483,1,1.923593388,0.625,0.428571429,24,1,0,0.000659314,0.001062135,0.001593202
10413,3105,3739,1,1.760356494,0.541666667,0.6,16,1,0,0,0.001062135,0.001062135
10414,3106,3909,1,1.856580797,0.592857143,0.3,36,1,0.000971917,0,0.002389804,0.001062135
10415,3107,3873,7,0,0,0,9,1,0.000477219,0.000149563,0.000796601,0.000796601
10416,3108,3762,2,3.263173494,1.166666667,0.375,30,1,0.000950843,0.002848863,0.001593202,0.001327669
10417,3109,3162,1,0.971589956,0.141520468,0.039473684,300,1,0,0.014682709,0.001062135,0.019915029
10418,3109,3804,1,0.86358284,0.102222222,0.15,76,1,0,0.000730058,0.001062135,0.005045141
10419,3109,3926,1,0.940508801,0.132631579,0.065217391,180,1,0,0.007081936,0.001062135,0.011949018
10420,311,1242,5,4.84984917,0.639054018,0.266666667,1003,1,0.000107994,0.005568671,0.004514073,0.01566649
10421,311,1517,1,2.847071442,0.327204386,0.2,731,1,0.000107994,0.006145125,0.004514073,0.01141795
10422,311,1581,1,2.33217733,0.278519885,0.266666667,357,1,0.000107994,0.000936661,0.004514073,0.005576208
10423,311,1595,3,3.479835762,0.421059193,0.164383562,1156,1,0.000107994,0.005829052,0.004514073,0.018056293
10424,311,1913,1,2.193306707,0.312198006,0.14,680,1,0.000107994,0.007769558,0.004514073,0.010621349
10425,311,1972,6,3.457010443,0.395888962,0.09375,2091,1,0.000107994,0.030645233,0.004514073,0.032660648
10426,311,2958,1,2.33217733,0.278519885,0.266666667,357,1,0.000107994,0.000965103,0.004514073,0.005576208
10427,311,3056,1,2.118415481,0.281642451,0.25,306,1,0.000107994,0.000971294,0.004514073,0.004779607
10428,311,3393,1,3.174595216,0.36808787,0.25,646,1,0.000107994,0.00129055,0.004514073,0.010090281
10429,311,3546,1,2.085468556,0.265769435,0.291666667,238,1,0.000107994,3.48E-05,0.004514073,0.003717472
10430,311,3630,4,2.896546054,0.358003448,0.2,731,1,0.000107994,0.002289391,0.004514073,0.01141795
10431,311,3734,1,1.796330218,0.147849774,0.061403509,1768,1,0.000107994,0.015413128,0.004514073,0.027615507
10432,311,396,1,2.299962309,0.263638933,0.32,272,1,0.000107994,7.97E-05,0.004514073,0.00424854
10433,311,4069,1,2.82440502,0.319210199,0.256410256,544,1,0.000107994,0.001129213,0.004514073,0.008497079
10434,3110,3717,1,0.72134752,0.25,0.026315789,170,1,0.000217359,0.002357979,0.001327669,0.009028147
10435,3111,3197,1,0.603931042,0.078893443,0.086956522,136,1,0.000260036,0.001591839,0.00212427,0.004514073
10436,3111,3751,1,0.621334935,0.2,0.071428571,56,1,0.000260036,0.000341353,0.00212427,0.001858736
10437,3112,3436,2,0.296974204,0.034482759,0.055555556,34,1,0,0.002864473,0.000531067,0.004514073
10438,3113,3253,5,2.51476922,0.570369162,0.461538462,88,1,8.78E-05,3.08E-05,0.002920871,0.00212427
10439,3113,3319,3,2.411778206,0.514813606,0.193548387,286,1,8.78E-05,0.001177823,0.002920871,0.006903877
10440,3114,3661,2,1.442695041,0.5,0.05,38,1,0,0.001563725,0.000531067,0.005045141
10441,3115,3838,1,1.602289107,0.366137566,0.307692308,60,1,0,0.001132167,0.001327669,0.003186405
10442,3115,3938,1,1.446608085,0.282804233,0.571428571,30,1,0,0.000237676,0.001327669,0.001593202
10443,3119,3419,1,2.480287316,0.667857143,0.714285714,36,1,0,0,0.001593202,0.001593202
10444,3119,3499,1,2.480287316,0.667857143,0.714285714,36,1,0,0,0.001593202,0.001593202
10445,3119,3521,1,2.5244996,0.691666667,0.625,42,1,0,3.29E-07,0.001593202,0.001858736
10446,312,1416,2,3.874126156,0.881818182,0.692307692,120,1,0,0.00173971,0.002655337,0.003186405
10447,312,1709,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10448,312,2322,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10449,312,2520,2,3.859523369,0.874242424,0.75,110,1,0,0.001264218,0.002655337,0.002920871
10450,312,2671,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10451,312,2816,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10452,312,3693,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10453,312,3881,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10454,312,490,2,3.842261279,0.865151515,0.818181818,100,1,0,0,0.002655337,0.002655337
10455,312,926,2,3.859523369,0.874242424,0.75,110,1,0,0.001264218,0.002655337,0.002920871
10456,3120,3329,1,0.75995366,0.152777778,0.090909091,108,1,7.60E-05,0.001294237,0.001593202,0.004779607
10457,3120,3926,2,0.279055313,0.027777778,0.02,270,1,7.60E-05,0.007081936,0.001593202,0.011949018
10458,3121,3556,1,1.085791578,0.2,0.03125,470,1,1.58E-05,0.029383211,0.001327669,0.02496017
10459,3122,4070,3,1.820478453,0.666666667,0.5,9,1,0,0,0.000796601,0.000796601
10460,3123,3776,1,1.201445903,0.365591398,0.037735849,156,1,0,0.013012251,0.000796601,0.013807754
10461,3124,3434,1,0.853732707,0.092886393,0.125,170,1,0.00061673,0.000311131,0.004514073,0.002655337
10462,3124,3446,1,0.821692122,0.084223619,0.083333333,374,1,0.00061673,0.002300961,0.004514073,0.005841742
10463,3124,3741,2,1.414866581,0.25586864,0.054794521,1020,1,0.00061673,0.027710217,0.004514073,0.015932023
10464,3124,3777,1,1.789794288,0.313755199,0.142857143,391,1,0.00061673,0.002615321,0.004514073,0.006107276
10465,3125,3445,3,1.306199192,0.303113553,0.088235294,132,1,0,0.00328652,0.001062135,0.008762613
10466,3125,3481,1,1.202327614,0.256493506,0.214285714,52,1,0,0.000430571,0.001062135,0.003451938
10467,3127,3246,11,2.352934268,0.833333333,0.333333333,16,1,0.000433486,0.000465302,0.001062135,0.001062135
10468,3127,3317,1,0,0,0,20,1,0.000433486,0.001014381,0.001062135,0.001327669
10469,3127,3807,3,0.72134752,0.25,0.166666667,12,1,0.000433486,1.81E-05,0.001062135,0.000796601
10470,3127,3824,9,0.72134752,0.25,0.2,8,1,0.000433486,0,0.001062135,0.000531067
10471,313,2394,1,0.910239227,0.333333333,0.111111111,21,1,0.000475492,0.002117431,0.000796601,0.001858736
10472,313,2547,1,0.513898342,0.142857143,0.2,9,1,0.000475492,0.000475492,0.000796601,0.000796601
10473,313,3959,1,0,0,0,3,1,0.000475492,0,0.000796601,0.000265534
10474,3130,3139,1,0.417032391,0.090909091,0.016393443,177,1,0.015307078,5.24E-05,0.01566649,0.000796601
10475,3130,3148,1,9.019565275,0.575534561,0.299212598,6254,1,0.015307078,0.008431698,0.01566649,0.028146575
10476,3130,3214,1,8.99782196,0.57047577,0.422222222,4071,1,0.015307078,0.006788017,0.01566649,0.018321827
10477,3130,3251,1,0.975143018,0.257575758,0.033333333,177,1,0.015307078,0,0.01566649,0.000796601
10478,3130,3556,1,9.013894715,0.574330226,0.330434783,5546,1,0.015307078,0.029383211,0.01566649,0.02496017
10479,3130,3619,1,9.021255083,0.575877615,0.290076336,6490,1,0.015307078,0.020371876,0.01566649,0.02920871
10480,3130,3706,1,8.991700426,0.568839491,0.457831325,3658,1,0.015307078,0.004842726,0.01566649,0.016463091
10481,3130,3734,1,9.01868581,0.575353139,0.304,6136,1,0.015307078,0.015413128,0.01566649,0.027615507
10482,3130,3759,3,0.480898347,0.125,0.016393443,177,1,0.015307078,0.00142563,0.01566649,0.000796601
10483,3130,3785,1,8.998621841,0.570682809,0.417582418,4130,1,0.015307078,0.00780621,0.01566649,0.018587361
10484,3130,3863,1,1.23755401,0.26854067,0.05,236,1,0.015307078,0,0.01566649,0.001062135
10485,3134,3800,1,1.106977288,0.227701607,0.230769231,48,1,0,0.000108895,0.001062135,0.003186405
10486,3135,3447,2,2.179113467,0.521296296,0.3125,108,1,7.88E-07,8.62E-05,0.002389804,0.003186405
10487,3135,3715,1,2.023432445,0.437962963,0.5,54,1,7.88E-07,0,0.002389804,0.001593202
10488,3137,4090,2,0.480898347,0.125,0.111111111,24,1,2.58E-05,0.00011699,0.001062135,0.001593202
10489,3138,3189,2,4.168810885,0.824963925,0.423076923,330,1,0.001397412,0.000275218,0.005841742,0.003983006
10490,3138,3519,2,2.601810161,0.496861472,0.269230769,242,1,0.001397412,0.000171797,0.005841742,0.002920871
10491,3138,3772,1,1.082576374,0.109754239,0.108108108,418,1,0.001397412,0.002104788,0.005841742,0.005045141
10492,3138,3780,1,0.840845401,0.095526696,0.111111111,176,1,0.001397412,0.000158491,0.005841742,0.00212427
10493,3138,3810,1,1.069243522,0.103562288,0.114285714,374,1,0.001397412,0.000536128,0.005841742,0.004514073
10494,3138,3951,3,1.4745822,0.190930709,0.069444444,1210,1,0.001397412,0.010170475,0.005841742,0.014604355
10495,314,4029,1,0,0,0,5,1,0,0.000950843,0.000265534,0.001327669
10496,3141,3302,1,4.614171332,0.60762281,0.714285714,320,1,0,0.000602128,0.00424854,0.005310674
10497,3141,3577,1,4.703740196,0.640956144,0.245901639,960,1,0,0.016841982,0.00424854,0.015932023
10498,3141,3974,1,4.641051856,0.619161272,0.555555556,416,1,0,0.002513362,0.00424854,0.006903877
10499,3143,3346,1,0.656764383,0.102941176,0.181818182,36,1,0.00051994,0.000254957,0.001062135,0.002389804
10500,3143,3784,1,0.709454391,0.130718954,0.142857143,48,1,0.00051994,0.001078608,0.001062135,0.003186405
10501,3144,3243,1,0,0,0,6,1,0.000475492,0,0.001593202,0.000265534
10502,3144,3434,1,1.64014298,0.355978261,0.333333333,60,1,0.000475492,0.000311131,0.001593202,0.002655337
10503,3144,3777,1,1.755508473,0.4125,0.16,138,1,0.000475492,0.002615321,0.001593202,0.006107276
10504,3146,3851,1,0.681414863,0.106442577,0.090909091,80,1,1.75E-05,0.001657686,0.001062135,0.005310674
10505,3146,4018,1,0.686764325,0.108823529,0.086956522,84,1,1.75E-05,0.001481997,0.001062135,0.005576208
10506,3147,3892,1,1.862756312,0.468686869,0.105263158,392,1,0.002482722,0.005829647,0.003717472,0.007434944
10507,3147,3920,1,1.376556176,0.346825397,0.136363636,154,1,0.002482722,0.001369399,0.003717472,0.002920871
10508,3148,3214,1,9.826943151,0.651105356,0.305970149,7314,1,0.008431698,0.006788017,0.028146575,0.018321827
10509,3148,3245,1,9.705109401,0.615248218,0.369369369,4876,1,0.008431698,0.000487881,0.028146575,0.012214551
10510,3148,3338,2,2.094112277,0.592201258,0.035087719,1272,1,0.008431698,0.000394088,0.028146575,0.003186405
10511,3148,3556,1,9.50684737,0.609583341,0.25,9964,1,0.008431698,0.029383211,0.028146575,0.02496017
10512,3148,3619,2,17.25521071,1.133071966,0.5,11660,1,0.008431698,0.020371876,0.028146575,0.02920871
10513,3148,3624,1,6.821147132,0.658628786,0.23364486,2756,1,0.008431698,0,0.028146575,0.006903877
10514,3148,3677,1,10.66582228,0.678716991,0.326086957,8162,1,0.008431698,0.006465675,0.028146575,0.020446097
10515,3148,3706,1,9.468754711,0.598988953,0.3125,6572,1,0.008431698,0.004842726,0.028146575,0.016463091
10516,3148,3712,1,9.710676439,0.616987348,0.356521739,5300,1,0.008431698,0.00118373,0.028146575,0.013276686
10517,3148,3734,1,10.55623211,0.698289745,0.265060241,11024,1,0.008431698,0.015413128,0.028146575,0.027615507
10518,3148,3785,1,9.278976396,0.596379818,0.284671533,7420,1,0.008431698,0.00780621,0.028146575,0.018587361
10519,3148,3789,1,9.461343139,0.598888654,0.336134454,5618,1,0.008431698,0.006901283,0.028146575,0.014073287
10520,3148,3935,1,9.965084437,0.636624503,0.320610687,7102,1,0.008431698,0.006169681,0.028146575,0.017790759
10521,3148,3955,1,7.787898649,0.729248498,0.19205298,7844,1,0.008431698,0.010467992,0.028146575,0.019649495
10522,3148,3961,1,7.08695533,0.686918052,0.195488722,5618,1,0.008431698,0.005456871,0.028146575,0.014073287
10523,3148,4046,1,6.821147132,0.658628786,0.23364486,2756,1,0.008431698,0,0.028146575,0.006903877
10524,315,1846,1,0.333808201,0.05,0.0625,30,1,0,0.000799518,0.000531067,0.003983006
10525,315,2436,1,0.369269373,0.066666667,0.047619048,40,1,0,0.002469106,0.000531067,0.005310674
10526,3151,3651,1,0.886569365,0.214285714,0.333333333,15,1,3.50E-05,0,0.001327669,0.000796601
10527,3152,3635,1,1.442695041,0.5,0.03125,162,1,0.000171676,0.002343983,0.001593202,0.007169411
10528,3152,3858,1,0.402429604,0.083333333,0.1,30,1,0.000171676,5.09E-05,0.001593202,0.001327669
10529,3154,3713,1,0.434294482,0.1,0.027777778,102,1,0.000475492,0.0059228,0.000796601,0.009028147
10530,3154,4040,1,0,0,0,3,1,0.000475492,0,0.000796601,0.000265534
10531,3159,3322,1,3.575844731,0.450061821,0.315789474,621,1,0.005663981,0.001144757,0.007169411,0.006107276
10532,3159,3409,1,3.627227333,0.469730558,0.210526316,1134,1,0.005663981,0.005388096,0.007169411,0.011152416
10533,3159,3441,1,3.644083321,0.475021564,0.173913043,1458,1,0.005663981,0.011017358,0.007169411,0.014338821
10534,3159,3695,1,3.611195228,0.464128317,0.244897959,918,1,0.005663981,0.004267344,0.007169411,0.009028147
10535,3159,3714,1,0,0,0,54,1,0.005663981,0.000193997,0.007169411,0.000531067
10536,3159,3818,1,0,0,0,27,1,0.005663981,0,0.007169411,0.000265534
10537,3159,4048,1,0,0,0,54,1,0.005663981,0.000475492,0.007169411,0.000531067
10538,316,587,6,0,0,0,1,1,0,0,0.000265534,0.000265534
10539,3161,3249,1,1.338381365,0.322222222,0.06,682,1,0.006463828,0.005378053,0.008231545,0.005841742
10540,3161,3312,2,0.558110627,0.166666667,0.03125,62,1,0.006463828,0,0.008231545,0.000531067
10541,3161,3346,1,1.655422918,0.269169967,0.142857143,279,1,0.006463828,0.000254957,0.008231545,0.002389804
10542,3161,3620,1,2.08180811,0.6,0.111111111,279,1,0.006463828,0.001187399,0.008231545,0.002389804
10543,3161,3741,6,4.381459993,0.816310995,0.151898734,1860,1,0.006463828,0.027710217,0.008231545,0.015932023
10544,3161,3790,1,1.027801487,0.166623377,0.085714286,217,1,0.006463828,9.60E-05,0.008231545,0.001858736
10545,3161,3892,8,4.034335925,0.994069264,0.18,868,1,0.006463828,0.005829647,0.008231545,0.007434944
10546,3161,3934,1,0.88162608,0.212121212,0.042553191,558,1,0.006463828,0.001634298,0.008231545,0.004779607
10547,3161,3944,10,1.850534489,0.249590984,0.166666667,341,1,0.006463828,0.001559008,0.008231545,0.002920871
10548,3161,4064,2,2.11218675,0.601010101,0.088235294,186,1,0.006463828,0.000129403,0.008231545,0.001593202
10549,3162,3197,1,0.976647082,0.150049419,0.033707865,1275,1,0.014682709,0.001591839,0.019915029,0.004514073
10550,3162,3212,1,4.764072628,0.754080543,0.184210526,1125,1,0.014682709,0,0.019915029,0.003983006
10551,3162,3366,2,2.296005843,0.351903306,0.092105263,600,1,0.014682709,3.03E-05,0.019915029,0.00212427
10552,3162,3367,1,0.708892645,0.119298246,0.026315789,225,1,0.014682709,0,0.019915029,0.000796601
10553,3162,3433,5,1.404376383,0.241037376,0.047058824,1050,1,0.014682709,0.002988667,0.019915029,0.003717472
10554,3162,3441,1,2.130391868,0.272113266,0.057377049,4050,1,0.014682709,0.011017358,0.019915029,0.014338821
10555,3162,3511,4,2.401632129,0.399630578,0.088607595,825,1,0.014682709,0.000244545,0.019915029,0.002920871
10556,3162,3616,1,4.764072628,0.754080543,0.184210526,1125,1,0.014682709,0,0.019915029,0.003983006
10557,3162,3658,2,1.952912214,0.401169591,0.065789474,450,1,0.014682709,0,0.019915029,0.001593202
10558,3162,3695,1,4.082095154,0.407619732,0.159574468,2550,1,0.014682709,0.004267344,0.019915029,0.009028147
10559,3162,3804,16,6.884027232,1.604092057,0.205128205,1425,1,0.014682709,0.000730058,0.019915029,0.005045141
10560,3162,3813,1,0.76542546,0.060223835,0.033707865,1275,1,0.014682709,0.000291026,0.019915029,0.004514073
10561,3162,3926,9,6.569296917,1.358690687,0.165048544,3375,1,0.014682709,0.007081936,0.019915029,0.011949018
10562,3162,3993,1,4.764072628,0.754080543,0.184210526,1125,1,0.014682709,0,0.019915029,0.003983006
10563,3163,3709,1,0.323515453,0.045454545,0.25,6,1,0,4.34E-06,0.000531067,0.000796601
10564,3164,3633,1,0.481289781,0.031730769,0.166666667,33,1,0,0.000642719,0.000796601,0.002920871
10565,3164,3694,2,0.670117261,0.11013986,0.024691358,240,1,0,0.014276109,0.000796601,0.021242698
10566,3165,3333,2,0.288539008,0.03125,0.010309278,2385,1,0.012252023,0.010124362,0.011949018,0.014073287
10567,3165,3572,7,0.930930734,0.233766234,0.043478261,135,1,0.012252023,0,0.011949018,0.000796601
10568,3165,3717,1,3.988804628,0.526836226,0.196969697,1530,1,0.012252023,0.002357979,0.011949018,0.009028147
10569,3165,3852,1,3.893459938,0.48481942,0.282608696,630,1,0.012252023,0,0.011949018,0.003717472
10570,3165,3957,2,2.187723831,0.516217013,0.108695652,270,1,0.012252023,0,0.011949018,0.001593202
10571,3165,4044,1,0.378923182,0.071428571,0.020833333,180,1,0.012252023,3.71E-05,0.011949018,0.001062135
10572,3166,3439,1,0,0,0,84,1,2.30E-05,0.000927529,0.001062135,0.005576208
10573,3169,3208,7,0,0,0,36,1,3.16E-05,0.000207796,0.001593202,0.001593202
10574,3169,3659,2,0.853521614,0.195488722,0.285714286,18,1,3.16E-05,0,0.001593202,0.000796601
10575,317,392,1,0.689972874,0.112637363,0.074074074,78,1,0,0.005524073,0.000796601,0.006903877
10576,317,625,1,0.696798922,0.115384615,0.068965517,84,1,0,0.005555083,0.000796601,0.007434944
10577,317,976,1,0.607029305,0.074175824,0.142857143,39,1,0,0.001340353,0.000796601,0.003451938
10578,3170,3211,1,1.442695041,0.5,0.333333333,4,1,0,0,0.000531067,0.000531067
10579,3173,3220,1,0,0,0,9,1,0.001900276,0.001425913,0.000796601,0.000796601
10580,3173,3574,1,0.250690398,0.018518519,0.111111111,21,1,0.001900276,2.80E-05,0.000796601,0.001858736
10581,3176,3344,1,1.631586747,0.583333333,0.5,9,1,0,0,0.000796601,0.000796601
10582,3176,4076,3,1.820478453,0.666666667,0.4,12,1,0,4.23E-07,0.000796601,0.001062135
10583,3178,3645,8,3.021660801,0.597676833,0.186046512,648,1,0.003574422,0.002308375,0.007169411,0.006372809
10584,3179,3444,16,1.559331626,0.325118351,0.235294118,98,1,4.60E-05,0.001843159,0.001858736,0.003717472
10585,3179,3574,1,0.969236852,0.142578669,0.272727273,49,1,4.60E-05,2.80E-05,0.001858736,0.001858736
10586,318,1836,1,0,0,0,8,1,0,0.000655183,0.000265534,0.00212427
10587,3180,3329,1,1.154623381,0.128962991,0.153846154,216,1,0.00018665,0.001294237,0.003186405,0.004779607
10588,3180,3946,1,1.384658458,0.35815047,0.214285714,60,1,0.00018665,5.99E-07,0.003186405,0.001327669
10589,3180,4015,1,2.918865006,0.544276844,0.32,252,1,0.00018665,0.001293649,0.003186405,0.005576208
10590,3180,4054,1,0.935411045,0.127360427,0.1875,84,1,0.00018665,0.000223609,0.003186405,0.001858736
10591,3180,4065,2,0.246278546,0.017241379,0.071428571,36,1,0.00018665,0.000475492,0.003186405,0.000796601
10592,3183,3657,2,0.234594206,0.014084507,0.1,18,1,0,0.000331238,0.000531067,0.002389804
10593,3184,3391,1,0.621334935,0.2,0.090909091,36,1,0.000694632,0.001514696,0.001593202,0.001593202
10594,3184,3547,1,0.558110627,0.166666667,0.1,30,1,0.000694632,0.00088509,0.001593202,0.001327669
10595,3187,3190,2,2.447313267,0.676190476,0.119047619,246,1,0.005193734,0,0.010886883,0.001593202
10596,3187,3353,4,1.624443341,0.245747826,0.098039216,615,1,0.005193734,0.000886722,0.010886883,0.003983006
10597,3187,3370,1,0.8842822,0.111254542,0.063829787,369,1,0.005193734,0.000398186,0.010886883,0.002389804
10598,3187,3627,2,2.447313267,0.676190476,0.119047619,246,1,0.005193734,0,0.010886883,0.001593202
10599,3187,3722,1,0.673431473,0.102631579,0.043478261,287,1,0.005193734,0.000564561,0.010886883,0.001858736
10600,3187,3741,1,0.523216439,0.044268406,0.02020202,2460,1,0.005193734,0.027710217,0.010886883,0.015932023
10601,3187,3888,1,1.411139689,0.252468779,0.070175439,820,1,0.005193734,0.001302366,0.010886883,0.005310674
10602,3187,4015,1,1.662151769,0.266712279,0.087719298,861,1,0.005193734,0.001293649,0.010886883,0.005576208
10603,3188,3360,1,0.508838624,0.039774859,0.25,21,1,0,0.00036153,0.000796601,0.001858736
10604,3189,3260,2,2.026497931,0.344137807,0.375,105,1,0.000275218,2.55E-05,0.003983006,0.001858736
10605,3189,3519,1,2.32785133,0.463149351,0.3,165,1,0.000275218,0.000171797,0.003983006,0.002920871
10606,3189,3780,1,1.588045137,0.244949495,0.277777778,120,1,0.000275218,0.000158491,0.003983006,0.00212427
10607,319,1178,3,2.488634916,0.482433993,0.094594595,1134,1,0.001157248,0.005171787,0.004779607,0.016728625
10608,319,1343,2,0.691585467,0.039415462,0.04,1080,1,0.001157248,0.002444621,0.004779607,0.015932023
10609,319,1731,2,1.279730464,0.306782107,0.130434783,144,1,0.001157248,1.06E-05,0.004779607,0.00212427
10610,319,1878,1,1.278979058,0.1771681,0.153846154,216,1,0.001157248,0.000304626,0.004779607,0.003186405
10611,319,2670,1,0.226303705,0.012048193,0.020408163,576,1,0.001157248,0.004264478,0.004779607,0.008497079
10612,319,2752,1,0,0,0,216,1,0.001157248,0.002258075,0.004779607,0.003186405
10613,319,2754,1,1.357893209,0.215046888,0.111111111,396,1,0.001157248,0.001931012,0.004779607,0.005841742
10614,319,2773,1,1.403846149,0.161812756,0.05,1566,1,0.001157248,0.010027782,0.004779607,0.023101434
10615,319,2914,1,1.272967685,0.101599725,0.052083333,1494,1,0.001157248,0.010659397,0.004779607,0.022039299
10616,319,3031,3,1.842422621,0.378683058,0.208333333,198,1,0.001157248,3.99E-05,0.004779607,0.002920871
10617,319,3124,1,1.328452538,0.201677904,0.129032258,306,1,0.001157248,0.00061673,0.004779607,0.004514073
10618,319,3244,2,1.39219635,0.159736317,0.098039216,684,1,0.001157248,0.001998864,0.004779607,0.010090281
10619,319,3777,1,1.362479673,0.217023173,0.108108108,414,1,0.001157248,0.002615321,0.004779607,0.006107276
10620,319,4004,1,0.283578492,0.029411765,0.037037037,180,1,0.001157248,0.000630826,0.004779607,0.002655337
10621,319,4026,1,0,0,0,36,1,0.001157248,8.28E-06,0.004779607,0.000531067
10622,319,567,2,1.139293877,0.231782107,0.15,90,1,0.001157248,8.41E-06,0.004779607,0.001327669
10623,319,682,1,2.10703223,0.357405459,0.130434783,612,1,0.001157248,0.002614346,0.004779607,0.009028147
10624,3190,3627,3,2.158485148,0.533914053,0.714285714,36,1,0,0,0.001593202,0.001593202
10625,3192,3308,4,1.48342568,0.282703081,0.114285714,248,1,0.000600656,0.003183178,0.00212427,0.008231545
10626,3192,3649,1,0.670129858,0.103686636,0.095238095,120,1,0.000600656,0.000845127,0.00212427,0.003983006
10627,3192,3699,1,0,0,0,8,1,0.000600656,0,0.00212427,0.000265534
10628,3193,3781,1,1.820478453,0.666666667,0.333333333,15,1,0.00142563,0,0.001327669,0.000796601
10629,3194,3776,1,1.201445903,0.365591398,0.037735849,156,1,0,0.013012251,0.000796601,0.013807754
10630,3195,3734,1,3.316830629,0.523008775,0.095238095,1144,1,7.04E-07,0.015413128,0.002920871,0.027615507
