,Author_A,Author_B,bc_A,bc_B
13484,948,1802,0.0007157495491908507,0.005669458900644794
13485,948,1942,0.0007157495491908507,0.0033880295788683806
13486,948,1972,0.0007157495491908507,0.032310883518891574
13487,948,2666,0.0007157495491908507,0.002572587084625399
13488,948,2730,0.0007157495491908507,0.00012607130614867548
13489,948,2958,0.0007157495491908507,0.0008417306683069698
13490,948,3694,0.0007157495491908507,0.01424399403661931
13491,948,3734,0.0007157495491908507,0.017925383207242206
13492,948,3847,0.0007157495491908507,2.1455527337367706e-05
13493,948,4045,0.0007157495491908507,2.2920689600181196e-05
13494,948,4069,0.0007157495491908507,0.0015396713330135742
13495,949,2707,0.0,0.0005113804821884801
13496,95,3108,0.0,1.6788591010783983e-07
13497,95,3762,0.0,0.002043675183742734
13498,950,1159,1.6788591010783983e-07,0.0
13499,950,2659,1.6788591010783983e-07,0.0
13500,952,1258,0.0,0.00012100766385201156
13501,952,1615,0.0,0.0032272460441260826
13502,952,2385,0.0,0.0011226067917079565
13503,953,1910,7.256662130477702e-06,5.9115868197818135e-05
13504,953,2072,7.256662130477702e-06,0.0006996348752698752
13505,953,2300,7.256662130477702e-06,0.002413037416356496
13506,953,2582,7.256662130477702e-06,0.00015166308477727278
13507,953,3874,7.256662130477702e-06,1.6553062898206326e-05
13508,955,1395,0.0,0.0
13509,955,2978,0.0,3.3577182021567966e-07
13510,955,3355,0.0,3.3577182021567966e-07
13511,956,2182,8.807516912425604e-07,0.0019488181062868922
13512,956,3110,8.807516912425604e-07,0.0002680304315690208
13513,956,3717,8.807516912425604e-07,0.0004251717152234378
13514,957,3754,0.0,7.728287700581265e-05
13515,958,1282,0.0,0.0012744612795164703
13516,958,1332,0.0,0.000181382783940624
13517,958,2076,0.0,0.0
13518,958,2698,0.0,0.0004903425384902986
13519,960,1063,0.0,0.0
13520,960,1758,0.0,0.0010224251925567446
13521,961,2981,0.0011153966578679741,0.0
13522,961,3161,0.0011153966578679741,0.0089237903696054
13523,961,3556,0.0011153966578679741,0.027612007381414116
13524,961,3620,0.0011153966578679741,0.0015331341311047933
13525,962,1198,0.0,0.0015255128786306991
13526,962,1616,0.0,0.0008908016287266071
13527,962,1637,0.0,0.0
13528,962,3162,0.0,0.014476547802843633
13529,962,3212,0.0,0.0
13530,962,3616,0.0,0.0
13531,962,3993,0.0,0.0
13532,963,1458,0.0014916983984029509,0.0023613120681917174
13533,963,1972,0.0014916983984029509,0.032310883518891574
13534,963,3276,0.0014916983984029509,0.0013698894898151854
13535,963,3926,0.0014916983984029509,0.007385382110229626
13536,965,1248,4.181944229049624e-06,0.0013617526340977426
13537,965,2446,4.181944229049624e-06,0.004083464041493356
13538,965,3888,4.181944229049624e-06,0.0004494507212960182
13539,966,2618,0.0,0.0005113804821884801
13540,967,2025,5.49824008614481e-05,0.005698652125402019
13541,967,2774,5.49824008614481e-05,0.012914142288774993
13542,967,3255,5.49824008614481e-05,1.6788591010783983e-07
13543,968,1885,0.0002582411221170056,4.704367906400816e-07
13544,968,2481,0.0002582411221170056,0.025389791121415626
13545,968,2625,0.0002582411221170056,0.0012416664747476555
13546,968,3893,0.0002582411221170056,0.0
13547,968,3917,0.0002582411221170056,0.0
13548,969,1494,0.0,0.00191958589202171
13549,97,1332,0.00027895330253915006,0.000181382783940624
13550,97,1533,0.00027895330253915006,0.0004830929156751149
13551,97,1947,0.00027895330253915006,0.00016836969214367514
13552,97,2029,0.00027895330253915006,0.00024664973985183604
13553,97,614,0.00027895330253915006,0.0017540648933920917
13554,970,2515,0.00026589699247604157,5.04368138745989e-05
13555,970,3138,0.00026589699247604157,0.0007922942778737253
13556,970,3189,0.00026589699247604157,1.0855296877592622e-05
13557,970,3260,0.00026589699247604157,0.0
13558,971,2242,0.00025560629813918616,0.0032821394554034544
13559,971,2537,0.00025560629813918616,0.0019884144580044508
13560,971,3177,0.00025560629813918616,0.00025560629813918616
13561,972,1029,0.0030459472696126397,0.0017452205221403943
13562,972,1131,0.0030459472696126397,0.006274005248093532
13563,972,1450,0.0030459472696126397,0.0026294802996204665
13564,972,1624,0.0030459472696126397,0.0010469848846348905
13565,972,1710,0.0030459472696126397,0.005383849414202725
13566,972,1871,0.0030459472696126397,0.00016073932526770903
13567,972,1934,0.0030459472696126397,0.0027605331813260526
13568,972,2229,0.0030459472696126397,0.0031327629734188224
13569,972,2357,0.0030459472696126397,0.003312032658411002
13570,972,2462,0.0030459472696126397,0.0013778062931799017
13571,972,2617,0.0030459472696126397,0.005505211582238849
13572,972,2724,0.0030459472696126397,0.0013669784202440711
13573,972,2843,0.0030459472696126397,0.0050635760201100605
13574,972,2860,0.0030459472696126397,0.0029898508563590428
13575,972,3180,0.0030459472696126397,0.0002947241576818604
13576,972,3216,0.0030459472696126397,6.997073752591218e-05
13577,972,3329,0.0030459472696126397,0.0017777795072330916
13578,972,3537,0.0030459472696126397,0.000597222282481783
13579,972,3635,0.0030459472696126397,0.0021771072815053114
13580,973,2518,0.00028883558038112395,0.04664416102539742
13581,973,2897,0.00028883558038112395,0.00012125958032207858
13582,973,3394,0.00028883558038112395,0.0006071817544020948
13583,974,3988,0.0,0.0006439248986838596
13584,975,1311,0.0,0.0005113804821884802
13585,976,1140,0.0011760763009940661,0.0
13586,976,1165,0.0011760763009940661,2.8923800109742587e-06
13587,976,3224,0.0011760763009940661,0.0
13588,976,3454,0.0011760763009940661,0.0021815051750038576
13589,976,3602,0.0011760763009940661,0.0017682492287761087
13590,976,3774,0.0011760763009940661,0.0
13591,977,2357,5.347203563298193e-07,0.003312032658411002
13592,977,2548,5.347203563298193e-07,0.0010832525441426388
13593,977,2556,5.347203563298193e-07,0.0
13594,977,3741,5.347203563298193e-07,0.015446810168553845
13595,978,1961,4.380145601912146e-06,0.00020149675087124868
13596,978,1998,4.380145601912146e-06,0.0002574065083990692
13597,978,2161,4.380145601912146e-06,0.004975426309043329
13598,978,2617,4.380145601912146e-06,0.005505211582238849
13599,978,3794,4.380145601912146e-06,2.4254788469035076e-05
13600,979,1165,0.00015450854680561652,2.8923800109742587e-06
13601,979,2617,0.00015450854680561652,0.005505211582238849
13602,979,2760,0.00015450854680561652,0.00023838567780204306
13603,979,3291,0.00015450854680561652,0.0015331341311047933
13604,979,3635,0.00015450854680561652,0.0021771072815053114
13605,979,3642,0.00015450854680561652,0.0006240017413925286
13606,98,2367,0.0,2.95262204173407e-06
13607,98,3327,0.0,0.008499312345443249
13608,980,1632,9.977819520107544e-05,0.0025495548833943896
13609,980,1861,9.977819520107544e-05,0.0014319858591093052
13610,980,2518,9.977819520107544e-05,0.04664416102539742
13611,981,1658,1.0616870713411326e-05,0.005214767535886665
13612,981,1836,1.0616870713411326e-05,0.0005519931587538234
13613,982,1029,2.173756385413739e-06,0.0017452205221403943
13614,982,2472,2.173756385413739e-06,0.001682818982163735
13615,982,3022,2.173756385413739e-06,2.173756385413739e-06
13616,982,3216,2.173756385413739e-06,6.997073752591218e-05
13617,982,3383,2.173756385413739e-06,0.0
13618,982,3831,2.173756385413739e-06,0.0011101746294054416
13619,984,1187,0.0,0.01671882344949931
13620,984,2682,0.0,0.0017194243769677552
13621,985,1363,0.0,0.004082814996988838
13622,986,1603,0.0015854488203799202,0.005140838534733069
13623,986,2425,0.0015854488203799202,3.61157620666223e-05
13624,986,2442,0.0015854488203799202,0.0019236732967465617
13625,986,2459,0.0015854488203799202,0.0
13626,986,2700,0.0015854488203799202,0.00021303756791341634
13627,986,3038,0.0015854488203799202,0.0
13628,987,3026,0.0,2.3720154110927165e-05
13629,987,3663,0.0,0.0008220610224127127
13630,987,4038,0.0,0.01044393492301141
13631,988,1029,0.00019688455198466176,0.0017452205221403943
13632,988,1152,0.00019688455198466176,0.0
13633,988,2161,0.00019688455198466176,0.004975426309043329
13634,988,2297,0.00019688455198466176,0.0013684529108986888
13635,988,2464,0.00019688455198466176,0.0015707759803683292
13636,988,2617,0.00019688455198466176,0.005505211582238849
13637,988,2861,0.00019688455198466176,0.019517384537349067
13638,988,3216,0.00019688455198466176,6.997073752591218e-05
13639,989,2078,0.0016755970656085945,0.0
13640,989,3349,0.0016755970656085945,0.0
13641,989,3517,0.0016755970656085945,0.00010948796545176875
13642,99,1592,0.0,5.036577303235195e-07
13643,990,1042,0.0,0.002061476780013294
13644,990,1073,0.0,0.00799844150117064
13645,990,1169,0.0,0.0012860759512517558
13646,990,2716,0.0,0.0
13647,990,3554,0.0,0.0
13648,990,3570,0.0,0.0041489638839579835
13649,990,3626,0.0,0.001821746849129004
13650,990,3845,0.0,0.00010274311050162692
13651,990,3953,0.0,0.0
13652,990,3961,0.0,0.003963058112578343
13653,990,4068,0.0,0.0006069239548280663
13654,991,2409,0.0,0.0024664981824437126
13655,993,2254,0.0,0.0
13656,993,3364,0.0,0.0010224251925567446
13657,994,3080,0.0,0.0
13658,995,1056,0.0003734222607714495,0.005424564392399827
13659,995,1732,0.0003734222607714495,0.0
13660,995,2588,0.0003734222607714495,0.014014122199767692
13661,995,2848,0.0003734222607714495,1.6738411058102506e-06
13662,995,3436,0.0003734222607714495,0.0017261034286778537
13663,995,3475,0.0003734222607714495,1.6738411058102506e-06
13664,995,3553,0.0003734222607714495,0.0021396691743972044
13665,995,3923,0.0003734222607714495,0.0005104323518124539
13666,995,3964,0.0003734222607714495,0.00023817163701542995
13667,997,2518,0.0,0.04664416102539742
13668,997,3325,0.0,0.0
13669,997,3421,0.0,0.005516371650382114
13670,998,1282,0.0001784159088324826,0.0012744612795164703
13671,998,2409,0.0001784159088324826,0.0024664981824437126
13672,999,1319,0.0002853109258771559,0.002351542148343136
13673,999,1972,0.0002853109258771559,0.032310883518891574
13674,999,2024,0.0002853109258771559,0.0
13675,999,2038,0.0002853109258771559,0.00019354967379020158
13676,999,2250,0.0002853109258771559,0.0002853109258771559
13677,999,2905,0.0002853109258771559,6.693982723329633e-05
13678,999,3926,0.0002853109258771559,0.007385382110229626
0,0,2140,4.675923153766893e-06,1.0805299344937161e-05
1,0,2465,4.675923153766893e-06,0.0
2,0,2509,4.675923153766893e-06,0.0
3,0,3073,4.675923153766893e-06,0.0
4,1,1546,0.0,0.000976778476202814
5,1,2446,0.0,0.004083464041493356
6,1,3088,0.0,1.0807752884592352e-05
7,1,3531,0.0,0.0008376332113626463
8,1,3972,0.0,0.0
9,1,4090,0.0,0.0006897069084842062
10,1,592,0.0,0.00255229004514164
11,10,1032,0.0,0.0
12,10,1785,0.0,2.1281991701121855e-05
13,10,2128,0.0,0.00025560629813918616
14,10,2154,0.0,0.002028445467126059
15,10,2363,0.0,4.326334628044228e-05
16,10,2912,0.0,1.5393025740141514e-05
17,10,525,0.0,9.654602973833137e-05
18,100,2520,0.0002032664753183351,0.0025485081154370086
19,100,3070,0.0002032664753183351,0.00019877817097840316
20,100,3500,0.0002032664753183351,5.622361041533546e-07
21,100,3593,0.0002032664753183351,0.0
22,1000,1014,0.0,0.0011697705788783145
23,1000,1242,0.0,0.006006935638991438
24,1000,1441,0.0,7.029438001208316e-05
25,1000,1493,0.0,0.0
26,1000,1675,0.0,0.00023325260209264688
27,1000,1703,0.0,0.006214491977814389
28,1000,1998,0.0,0.0002574065083990692
29,1000,3163,0.0,0.0
30,1000,3347,0.0,0.00032316713121004036
31,1000,3597,0.0,0.0
32,1000,3907,0.0,0.0
33,1001,1195,0.0,0.0
34,1001,183,0.0,0.00048425270188642584
35,1001,3181,0.0,1.6788591010783983e-07
36,1001,3534,0.0,0.0006527695735246837
37,1001,3575,0.0,0.0
38,1002,1565,0.0,0.00022119660015638005
39,1002,209,0.0,0.007665366697998407
40,1002,2906,0.0,0.0
41,1002,3367,0.0,0.0
42,1002,3461,0.0,0.0006018473512488042
43,1002,3591,0.0,0.0
44,1002,3935,0.0,0.0070894794753748255
45,1002,863,0.0,0.0005113804821884801
46,1003,2975,0.0010793358052054599,0.0
47,1003,3013,0.0010793358052054599,0.0010224251925567446
48,1003,371,0.0010793358052054599,0.00013062972653904212
49,1003,4031,0.0010793358052054599,2.8994358326206787e-05
50,1004,1076,0.0,0.005113782866268975
51,1004,1332,0.0,0.000181382783940624
52,1004,1408,0.0,0.0009200596689741153
53,1004,1689,0.0,5.885259576223447e-05
54,1004,2542,0.0,6.024850085930547e-05
55,1005,2048,0.000224597693282954,0.0008221608019850878
56,1005,2484,0.000224597693282954,0.0
57,1005,2963,0.000224597693282954,0.0
58,1005,3107,0.000224597693282954,0.0005136420431691417
59,1005,346,0.000224597693282954,0.0
60,1005,881,0.000224597693282954,0.0
61,1006,3115,0.0004457943703195344,0.0
62,1006,3790,0.0004457943703195344,2.2384788014378643e-07
63,1007,1132,0.0,0.0005548298272808203
64,1007,1287,0.0,1.4716508088162165e-05
65,1007,1799,0.0,0.0021279924900281873
66,1007,1931,0.0,0.0010224251925567446
67,1007,3051,0.0,0.0
68,1007,3472,0.0,0.0
69,1007,586,0.0,0.0018590299773744282
70,1008,1233,0.0005113804821884801,0.0
71,1008,1564,0.0005113804821884801,0.0006147708098801107
72,1008,2150,0.0005113804821884801,0.0005113804821884801
73,1008,3033,0.0005113804821884801,0.004471585001842326
74,1008,3123,0.0005113804821884801,0.0
75,101,1077,3.527251653077604e-05,0.0001348584163760291
76,101,1280,3.527251653077604e-05,0.001717494331414726
77,101,2661,3.527251653077604e-05,0.0
78,101,3193,3.527251653077604e-05,0.0015331341311047933
79,101,3264,3.527251653077604e-05,0.0
80,1010,1565,3.078162150416022e-05,0.00022119660015638005
81,1010,1752,3.078162150416022e-05,0.0
82,1010,2971,3.078162150416022e-05,0.0
83,1010,3392,3.078162150416022e-05,0.00018311249757980993
84,1010,3414,3.078162150416022e-05,0.0
85,1010,3602,3.078162150416022e-05,0.0017682492287761087
86,1010,850,3.078162150416022e-05,0.0
87,1010,984,3.078162150416022e-05,0.0
88,1012,1641,0.0,0.0
89,1012,1729,0.0,0.0
90,1012,2449,0.0,0.0
91,1012,3253,0.0,3.8153909284825e-05
92,1012,3605,0.0,0.00252322899072462
93,1012,3699,0.0,0.0
94,1013,1874,0.0,0.0
95,1013,2790,0.0,0.00013715085066241488
96,1013,287,0.0,0.0
97,1013,3208,0.0,0.0004776118196841502
98,1014,1533,0.0011697705788783145,0.0004830929156751149
99,1014,1588,0.0011697705788783145,0.0
100,1014,2241,0.0011697705788783145,0.0
101,1014,2472,0.0011697705788783145,0.001682818982163735
102,1014,3258,0.0011697705788783145,0.0003022747178339384
103,1014,3515,0.0011697705788783145,0.0
104,1014,843,0.0011697705788783145,0.0
105,1015,2291,0.0,0.0009071472671099323
106,1015,3286,0.0,0.0007604837288531412
107,1017,1863,0.0,0.0
108,1017,2388,0.0,0.0
109,1017,2560,0.0,4.7959475363802425e-05
110,1017,2611,0.0,0.0021141683957889264
111,1017,3415,0.0,0.0002642730709940276
112,1018,1207,0.000496654350843017,0.0
113,1018,2678,0.000496654350843017,3.953344677543229e-06
114,1018,3155,0.000496654350843017,0.00012486675712344183
115,1018,3968,0.000496654350843017,0.0
116,1019,2749,0.0,0.0
117,1019,3276,0.0,0.0013698894898151854
118,1019,3496,0.0,0.0005113804821884801
119,1019,3527,0.0,0.0
120,1019,3764,0.0,0.0005978905015525516
121,102,2836,0.0005113804821884801,0.0
122,102,2912,0.0005113804821884801,1.5393025740141514e-05
123,102,3105,0.0005113804821884801,0.0
124,102,3571,0.0005113804821884801,0.0
125,102,3885,0.0005113804821884801,0.0
126,102,794,0.0005113804821884801,1.0032175442515013e-05
127,1020,2062,1.3333547375450145e-05,0.0
128,1020,3079,1.3333547375450145e-05,0.0006632954742138273
129,1020,3687,1.3333547375450145e-05,0.0
130,1021,1816,0.0008796390157485595,7.275056104673059e-07
131,1021,2634,0.0008796390157485595,0.00018559029783739856
132,1021,3744,0.0008796390157485595,0.0
133,1023,1327,0.0015340150248636737,0.020869065035028278
134,1023,1816,0.0015340150248636737,7.275056104673059e-07
135,1023,1926,0.0015340150248636737,0.0005113804821884801
136,1023,2610,0.0015340150248636737,0.0011470812915926555
137,1023,3105,0.0015340150248636737,0.0
138,1023,3610,0.0015340150248636737,0.00018762391242179574
139,1024,1481,0.0,0.0005363055211737277
140,1024,209,0.0,0.007665366697998407
141,1024,2431,0.0,0.0
142,1024,3186,0.0,0.0
143,1024,3250,0.0,0.0
144,1025,1833,0.0005807075130242419,0.0
145,1025,2021,0.0005807075130242419,6.496697714300826e-05
146,1025,2840,0.0005807075130242419,0.0
147,1025,3512,0.0005807075130242419,0.0
148,1026,1219,0.0,0.0
149,1026,2863,0.0,7.89596703196884e-06
150,1026,3390,0.0,0.0
151,1026,3600,0.0,0.0
152,1026,3821,0.0,0.0
153,1027,2668,0.0,1.6788591010783983e-07
154,1027,2714,0.0,0.0
155,1027,3050,0.0,0.000458775584150459
156,1027,3178,0.0,0.002272207349311641
157,1027,3950,0.0,0.0
158,1028,1191,0.00016480112168893587,0.00016189814287274564
159,1028,1481,0.00016480112168893587,0.0005363055211737277
160,1028,2154,0.00016480112168893587,0.002028445467126059
161,1028,2248,0.00016480112168893587,0.0
162,1028,3807,0.00016480112168893587,0.0020435072978326266
163,1029,2873,0.0017452205221403943,0.006571501096476377
164,103,1281,0.0,0.0
165,103,1895,0.0,0.0
166,103,2261,0.0,0.0
167,103,3490,0.0,0.0
168,103,468,0.0,5.036577303235195e-07
169,1030,106,0.009443767168670389,6.293894989438177e-06
170,1030,1913,0.009443767168670389,0.002008565072702407
171,1030,3603,0.009443767168670389,0.0
172,1030,3878,0.009443767168670389,0.0
173,1030,590,0.009443767168670389,0.0
174,1030,717,0.009443767168670389,0.00034431602666168783
175,1031,1398,3.6379678243262163e-05,0.009724801404411927
176,1031,2447,3.6379678243262163e-05,1.604977489720751e-05
177,1031,2509,3.6379678243262163e-05,0.0
178,1031,3290,3.6379678243262163e-05,0.0
179,1031,4084,3.6379678243262163e-05,0.0
180,1032,3286,0.0,0.0007604837288531412
181,1032,3460,0.0,0.0005736069055716097
182,1033,1247,3.3577182021567966e-07,0.0
183,1033,1995,3.3577182021567966e-07,0.0010225930784668524
184,1033,2262,3.3577182021567966e-07,0.0007967541914270629
185,1033,2509,3.3577182021567966e-07,0.0
186,1033,3617,3.3577182021567966e-07,0.0005113804821884801
187,1034,1199,0.0005330825806972866,0.0
188,1034,1281,0.0005330825806972866,0.0
189,1034,1456,0.0005330825806972866,0.0
190,1034,1921,0.0005330825806972866,3.3577182021567966e-07
191,1034,3010,0.0005330825806972866,0.0035726121670948316
192,1034,3596,0.0005330825806972866,0.0
193,1034,3661,0.0005330825806972866,0.0018852548010474233
194,1034,3761,0.0005330825806972866,0.0
195,1034,3938,0.0005330825806972866,0.00025560629813918616
196,1035,1965,0.0,0.00030600544899143223
197,1035,2005,0.0,0.00022366801065586852
198,1035,2385,0.0,0.0011226067917079565
199,1035,2833,0.0,0.0
200,1035,2984,0.0,0.007318053805832297
201,1035,3387,0.0,0.0
202,1035,607,0.0,0.0
203,1036,1419,0.0005113804821884801,0.002043675183742734
204,1036,1633,0.0005113804821884801,0.0
205,1036,2976,0.0005113804821884801,0.0
206,1036,3497,0.0005113804821884801,0.0
207,1036,3579,0.0005113804821884801,0.0
208,1037,1626,0.0003710277025546294,0.0
209,1037,361,0.0003710277025546294,0.0002418064398797608
210,1037,3675,0.0003710277025546294,0.0001648843060364305
211,1037,3906,0.0003710277025546294,0.0034373008971781737
212,1037,732,0.0003710277025546294,0.0009693377543641781
213,1037,764,0.0003710277025546294,0.0
214,1038,1320,0.0,0.0
215,1038,1918,0.0,0.00022502082350050779
216,1038,2120,0.0,0.0
217,1038,2475,0.0,7.064667673441089e-05
218,1038,2906,0.0,0.0
219,1038,3249,0.0,0.0030461152636525016
220,1038,3513,0.0,0.0003725440753200955
221,1038,3940,0.0,0.0
222,104,2250,0.0004508397906946722,0.0002853109258771559
223,104,2484,0.0004508397906946722,0.0
224,104,2712,0.0004508397906946722,0.0
225,104,2893,0.0004508397906946722,0.00012655370883133164
226,104,3209,0.0004508397906946722,3.1201839615300505e-05
227,104,3226,0.0004508397906946722,0.0016299821493332978
228,104,3784,0.0004508397906946722,0.0005113804821884801
229,1041,1327,0.0,0.020869065035028278
230,1041,2047,0.0,0.0
231,1041,2988,0.0,0.0
232,1041,3601,0.0,0.003133785763937394
233,1042,3016,0.002061476780013294,4.154894405754746e-05
234,1042,3635,0.002061476780013294,0.0021771072815053114
235,1042,442,0.002061476780013294,0.0
236,1044,3117,0.0,0.0
237,1044,886,0.0,2.2614175493357965e-05
238,1045,1921,0.0,3.3577182021567966e-07
239,1045,1963,0.0,0.009945949858327743
240,1045,2078,0.0,0.0
241,1045,2104,0.0,0.0
242,1045,2776,0.0,0.0
243,1045,2976,0.0,0.0
244,1045,3007,0.0,0.0005515413940218137
245,1045,3376,0.0,0.0
246,1045,3443,0.0,0.0005312898237533984
247,1045,982,0.0,2.173756385413739e-06
248,1047,2843,0.0,0.0050635760201100605
249,1047,3480,0.0,0.0
250,1047,371,0.0,0.00013062972653904212
251,1048,1706,0.0,0.0
252,1048,1847,0.0,1.6195746247129294e-06
253,1048,2333,0.0,0.0003712401691973492
254,1048,2353,0.0,0.0
255,1048,2721,0.0,0.002457667442235592
256,1048,3002,0.0,0.0
257,1048,3323,0.0,0.0
258,1048,657,0.0,0.001180691477348289
259,1049,1029,0.0,0.0017452205221403943
260,1049,3150,0.0,0.0
261,1049,3396,0.0,0.0
262,1049,3637,0.0,0.0
263,1049,792,0.0,0.0
264,105,1924,0.0,0.0006302210109690662
265,105,2212,0.0,0.0
266,105,3061,0.0,0.0
267,105,3517,0.0,0.00010948796545176875
268,105,3687,0.0,0.0
269,1050,1198,0.0,0.0015255128786306991
270,1050,2306,0.0,0.0008230786984566775
271,1050,2752,0.0,0.0024716707669844864
272,1050,3063,0.0,0.00012425321217566964
273,1050,3427,0.0,0.0
274,1050,986,0.0,0.0015854488203799202
275,1051,3327,0.0062339295122387246,0.008499312345443249
276,1051,3590,0.0062339295122387246,0.0
277,1051,3748,0.0062339295122387246,0.0006113976006631636
278,1052,2063,6.892461768998018e-05,0.0
279,1052,2165,6.892461768998018e-05,0.0
280,1052,3458,6.892461768998018e-05,7.329635262313814e-05
281,1052,724,6.892461768998018e-05,0.0
282,1054,1334,0.0005113804821884801,0.0002046149843934051
283,1054,2036,0.0005113804821884801,0.00027919379295860677
284,1054,3034,0.0005113804821884801,0.014895358985538612
285,1054,3549,0.0005113804821884801,0.0
286,1055,1535,0.0,4.865899623810487e-05
287,1055,2262,0.0,0.0007967541914270629
288,1055,3953,0.0,0.0
289,1055,4046,0.0,0.0
290,1055,896,0.0,5.2065481222475885e-06
291,1056,1529,0.005424564392399827,0.0
292,1056,2946,0.005424564392399827,0.0
293,1056,3767,0.005424564392399827,0.0
294,1056,3862,0.005424564392399827,0.0015741789770999527
295,1058,1225,4.502422688913266e-05,0.0003259639132625544
296,1058,1660,4.502422688913266e-05,0.0
297,1058,2248,4.502422688913266e-05,0.0
298,1058,2462,4.502422688913266e-05,0.0013778062931799017
299,1058,3182,4.502422688913266e-05,0.0
300,1058,329,4.502422688913266e-05,0.0019876742366934587
301,1058,626,4.502422688913266e-05,0.0010527883430482277
302,106,1676,6.293894989438177e-06,0.0012636839160751008
303,106,1869,6.293894989438177e-06,0.0005081561761789898
304,106,2417,6.293894989438177e-06,0.0
305,106,3171,6.293894989438177e-06,0.0
306,1062,1246,0.0,0.0005113804821884801
307,1062,2901,0.0,0.0
308,1062,719,0.0,0.0012165137855138662
309,1063,2839,0.0,0.003171201096402544
310,1063,3145,0.0,0.0
311,1063,3710,0.0,0.0
312,1064,3080,0.0009209406982859765,0.0
313,1065,1547,0.00011005120934054127,9.73695928722313e-05
314,1065,1924,0.00011005120934054127,0.0006302210109690662
315,1065,2654,0.00011005120934054127,0.0
316,1065,2761,0.00011005120934054127,0.0
317,1065,2978,0.00011005120934054127,3.3577182021567966e-07
318,1065,3366,0.00011005120934054127,0.0
319,1066,1975,2.2332860260590518e-05,0.0
320,1066,2368,2.2332860260590518e-05,0.0
321,1066,3735,2.2332860260590518e-05,2.5485530650534596e-05
322,1067,1548,0.0,0.0009739618161258466
323,1067,2255,0.0,1.2591443258087987e-07
324,1068,1912,2.723189052345331e-05,0.0003938874282324609
325,1068,2543,2.723189052345331e-05,0.0
326,1068,3463,2.723189052345331e-05,0.0
327,1068,488,2.723189052345331e-05,0.0
328,107,1073,0.0,0.00799844150117064
329,107,1325,0.0,0.002393172893020143
330,107,3023,0.0,0.0
331,107,3837,0.0,0.0
332,107,3951,0.0,0.005284383186996308
333,1070,1942,0.0,0.0033880295788683806
334,1070,2136,0.0,0.0
335,1070,2348,0.0,0.0
336,1070,2603,0.0,0.00012485156022105432
337,1070,3021,0.0,0.00017331734532147997
338,1070,3787,0.0,0.00015238609738995538
339,1070,3836,0.0,0.0002165451416872392
340,1070,491,0.0,0.0005428571755908906
341,1071,1310,0.0007173977231071148,0.00835442161401649
342,1071,2176,0.0007173977231071148,0.0
343,1071,2275,0.0007173977231071148,0.0010782683671611297
344,1071,2423,0.0007173977231071148,0.0
345,1071,3028,0.0007173977231071148,0.002554552008200891
346,1071,3160,0.0007173977231071148,0.0
347,1071,3877,0.0007173977231071148,0.0
348,1071,852,0.0007173977231071148,0.0013339481200413277
349,1072,1310,0.00021834173121715244,0.00835442161401649
350,1072,1673,0.00021834173121715244,4.344395262266915e-05
351,1072,1785,0.00021834173121715244,2.1281991701121855e-05
352,1072,2451,0.00021834173121715244,0.001067984986456681
353,1072,2924,0.00021834173121715244,0.0
354,1072,3071,0.00021834173121715244,0.0
355,1072,489,0.00021834173121715244,0.0019898746165958846
356,1073,1560,0.00799844150117064,7.44556517858519e-05
357,1073,2942,0.00799844150117064,0.0
358,1073,3398,0.00799844150117064,0.0005548487499543102
359,1073,346,0.00799844150117064,0.0
360,1073,4024,0.00799844150117064,0.00237020594747854
361,1074,2150,0.010276283989547138,0.0005113804821884801
362,1074,3209,0.010276283989547138,3.1201839615300505e-05
363,1074,3893,0.010276283989547138,0.0
364,1074,695,0.010276283989547138,0.0002821944122067973
365,1075,1288,0.00018174685677021984,0.0
366,1075,1759,0.00018174685677021984,6.860429878967061e-05
367,1075,513,0.00018174685677021984,0.0013036185852358605
368,1076,3371,0.005113782866268975,0.0
369,1076,3681,0.005113782866268975,0.0
370,1077,160,0.0001348584163760291,0.0004549757574162883
371,1078,1675,0.0,0.00023325260209264688
372,1078,2104,0.0,0.0
373,1078,320,0.0,0.0012944848367470359
374,1078,4088,0.0,0.00025338193537523707
375,1079,1414,0.0,0.0019264788780852637
376,1079,1501,0.0,0.0006175588986244942
377,1079,1813,0.0,0.0
378,1079,1848,0.0,0.0
379,1079,2714,0.0,0.0
380,1079,2976,0.0,0.0
381,1079,3760,0.0,0.0002588999101004198
382,108,1026,0.0,0.0
383,108,3454,0.0,0.0021815051750038576
384,108,3895,0.0,0.0
385,108,3961,0.0,0.003963058112578343
386,108,842,0.0,0.0
387,1080,1149,0.0,0.0
388,1080,1180,0.0,0.0012164343933061346
389,1080,1585,0.0,0.001293121506231719
390,1080,2794,0.0,0.0
391,1080,620,0.0,0.0
392,1081,2611,0.0,0.0021141683957889264
393,1081,2664,0.0,0.0007864731362670333
394,1081,2749,0.0,0.0
395,1081,2995,0.0,0.0
396,1081,3618,0.0,0.0005113804821884801
397,1081,3681,0.0,0.0
398,1082,1741,0.0,0.001972265441034612
399,1082,2670,0.0,0.005135602788024749
400,1082,947,0.0,0.0010224251925567446
401,1083,2474,0.0,0.0008037039720761872
402,1083,2982,0.0,0.0006407359726288582
403,1083,3563,0.0,0.0005501252076498027
404,1083,3581,0.0,0.00013845447402249044
405,1084,3618,0.0009785454901996564,0.0005113804821884801
406,1084,3979,0.0009785454901996564,0.0
